month,day,hour,FuelCategory,GroupCount,mean_TimeStamp,mean_GenMW
1,3,10,Hydro,12,01/03/2019 10:27:30,3975.5
1,3,10,Natural Gas,12,01/03/2019 10:27:30,3139.58333333333
1,3,10,Nuclear,12,01/03/2019 10:27:30,5429.25
1,3,10,Other Fossil Fuels,12,01/03/2019 10:27:30,0
1,3,10,Other Renewables,12,01/03/2019 10:27:30,280.416666666667
1,3,10,Wind,12,01/03/2019 10:27:30,493.25
1,3,11,Dual Fuel,12,01/03/2019 11:27:30,3132.25
1,3,11,Hydro,12,01/03/2019 11:27:30,3973
1,3,11,Natural Gas,12,01/03/2019 11:27:30,3068.83333333333
1,3,11,Nuclear,12,01/03/2019 11:27:30,5428.16666666667
1,3,11,Other Fossil Fuels,12,01/03/2019 11:27:30,0
1,3,11,Other Renewables,12,01/03/2019 11:27:30,278.666666666667
1,3,11,Wind,12,01/03/2019 11:27:30,594.916666666667
1,3,12,Dual Fuel,12,01/03/2019 12:27:30,3147
1,3,12,Hydro,12,01/03/2019 12:27:30,3987.25
1,3,12,Natural Gas,12,01/03/2019 12:27:30,2899.25
1,3,12,Nuclear,12,01/03/2019 12:27:30,5429.58333333333
1,3,12,Other Fossil Fuels,12,01/03/2019 12:27:30,0
1,3,12,Other Renewables,12,01/03/2019 12:27:30,287
1,3,12,Wind,12,01/03/2019 12:27:30,571
1,3,13,Dual Fuel,12,01/03/2019 13:27:30,3128.5
1,3,13,Hydro,12,01/03/2019 13:27:30,4044.25
1,3,13,Natural Gas,12,01/03/2019 13:27:30,2699.58333333333
1,3,13,Nuclear,12,01/03/2019 13:27:30,5432.16666666667
1,3,13,Other Fossil Fuels,12,01/03/2019 13:27:30,0
1,3,13,Other Renewables,12,01/03/2019 13:27:30,286.416666666667
1,3,13,Wind,12,01/03/2019 13:27:30,451.75
1,3,14,Dual Fuel,12,01/03/2019 14:27:30,3157.66666666667
1,3,14,Hydro,12,01/03/2019 14:27:30,3987.41666666667
1,3,14,Natural Gas,12,01/03/2019 14:27:30,2650.5
1,3,14,Nuclear,12,01/03/2019 14:27:30,5434.41666666667
1,3,14,Other Fossil Fuels,12,01/03/2019 14:27:30,0
1,3,14,Other Renewables,12,01/03/2019 14:27:30,282.416666666667
1,3,14,Wind,12,01/03/2019 14:27:30,372.916666666667
1,3,15,Dual Fuel,12,01/03/2019 15:27:30,3227.58333333333
1,3,15,Hydro,12,01/03/2019 15:27:30,3974.66666666667
1,3,15,Natural Gas,12,01/03/2019 15:27:30,2790
1,3,15,Nuclear,12,01/03/2019 15:27:30,5433.33333333333
1,3,15,Other Fossil Fuels,12,01/03/2019 15:27:30,0
1,3,15,Other Renewables,12,01/03/2019 15:27:30,273.416666666667
1,3,15,Wind,12,01/03/2019 15:27:30,344.25
1,3,16,Dual Fuel,12,01/03/2019 16:27:30,3770.91666666667
1,3,16,Hydro,12,01/03/2019 16:27:30,4103.25
1,3,16,Natural Gas,12,01/03/2019 16:27:30,3173.75
1,3,16,Nuclear,12,01/03/2019 16:27:30,5432.16666666667
1,3,16,Other Fossil Fuels,12,01/03/2019 16:27:30,0
1,3,16,Other Renewables,12,01/03/2019 16:27:30,271.166666666667
1,3,16,Wind,12,01/03/2019 16:27:30,484.25
1,3,17,Dual Fuel,12,01/03/2019 17:27:30,4437.66666666667
1,3,17,Hydro,12,01/03/2019 17:27:30,4181
1,3,17,Natural Gas,12,01/03/2019 17:27:30,3178.83333333333
1,3,17,Nuclear,12,01/03/2019 17:27:30,5431.16666666667
1,3,17,Other Fossil Fuels,12,01/03/2019 17:27:30,0
1,3,17,Other Renewables,12,01/03/2019 17:27:30,271.833333333333
1,3,17,Wind,12,01/03/2019 17:27:30,559.083333333333
1,3,18,Dual Fuel,12,01/03/2019 18:27:30,4445.83333333333
1,3,18,Hydro,12,01/03/2019 18:27:30,4227.75
1,3,18,Natural Gas,12,01/03/2019 18:27:30,3243.66666666667
1,3,18,Nuclear,12,01/03/2019 18:27:30,5432
1,3,18,Other Fossil Fuels,12,01/03/2019 18:27:30,0
1,3,18,Other Renewables,12,01/03/2019 18:27:30,275.916666666667
1,3,18,Wind,12,01/03/2019 18:27:30,492.083333333333
1,3,19,Dual Fuel,12,01/03/2019 19:27:30,4184.33333333333
1,3,19,Hydro,12,01/03/2019 19:27:30,4187
1,3,19,Natural Gas,12,01/03/2019 19:27:30,3190.66666666667
1,3,19,Nuclear,12,01/03/2019 19:27:30,5431.66666666667
1,3,19,Other Fossil Fuels,12,01/03/2019 19:27:30,0
1,3,19,Other Renewables,12,01/03/2019 19:27:30,276.333333333333
1,3,19,Wind,12,01/03/2019 19:27:30,458.666666666667
1,3,20,Dual Fuel,12,01/03/2019 20:27:30,3904.41666666667
1,3,20,Hydro,12,01/03/2019 20:27:30,3964.41666666667
1,3,20,Natural Gas,12,01/03/2019 20:27:30,3100.58333333333
1,3,20,Nuclear,12,01/03/2019 20:27:30,5432
1,3,20,Other Fossil Fuels,12,01/03/2019 20:27:30,0
1,3,20,Other Renewables,12,01/03/2019 20:27:30,278
1,3,20,Wind,12,01/03/2019 20:27:30,561.583333333333
1,3,21,Dual Fuel,12,01/03/2019 21:27:30,3457.16666666667
1,3,21,Hydro,12,01/03/2019 21:27:30,3818.75
1,3,21,Natural Gas,12,01/03/2019 21:27:30,2754.16666666667
1,3,21,Nuclear,12,01/03/2019 21:27:30,5430.66666666667
1,3,21,Other Fossil Fuels,12,01/03/2019 21:27:30,0
1,3,21,Other Renewables,12,01/03/2019 21:27:30,279.333333333333
1,3,21,Wind,12,01/03/2019 21:27:30,721
1,3,22,Dual Fuel,12,01/03/2019 22:27:30,2942.66666666667
1,3,22,Hydro,12,01/03/2019 22:27:30,3783.16666666667
1,3,22,Natural Gas,12,01/03/2019 22:27:30,2128.91666666667
1,3,22,Nuclear,12,01/03/2019 22:27:30,5428.75
1,3,22,Other Fossil Fuels,12,01/03/2019 22:27:30,0
1,3,22,Other Renewables,12,01/03/2019 22:27:30,278.666666666667
1,3,22,Wind,12,01/03/2019 22:27:30,833.5
1,3,23,Dual Fuel,12,01/03/2019 23:27:30,2447.41666666667
1,3,23,Hydro,12,01/03/2019 23:27:30,3443.08333333333
1,3,23,Natural Gas,12,01/03/2019 23:27:30,1657
1,3,23,Nuclear,12,01/03/2019 23:27:30,5431.5
1,3,23,Other Fossil Fuels,12,01/03/2019 23:27:30,0
1,3,23,Other Renewables,12,01/03/2019 23:27:30,279.166666666667
1,3,23,Wind,12,01/03/2019 23:27:30,971.083333333333
1,4,0,Dual Fuel,11,01/04/2019 00:30:00,2208.63636363636
1,4,0,Hydro,11,01/04/2019 00:30:00,3259.18181818182
1,4,0,Natural Gas,11,01/04/2019 00:30:00,1316.27272727273
1,4,0,Nuclear,11,01/04/2019 00:30:00,5431.63636363636
1,4,0,Other Fossil Fuels,11,01/04/2019 00:30:00,0
1,4,0,Other Renewables,11,01/04/2019 00:30:00,280.545454545455
1,4,0,Wind,11,01/04/2019 00:30:00,923.090909090909
1,4,1,Dual Fuel,12,01/04/2019 01:27:30,2209.25
1,4,1,Hydro,12,01/04/2019 01:27:30,3271
1,4,1,Natural Gas,12,01/04/2019 01:27:30,1294.25
1,4,1,Nuclear,12,01/04/2019 01:27:30,5431.08333333333
1,4,1,Other Fossil Fuels,12,01/04/2019 01:27:30,0
1,4,1,Other Renewables,12,01/04/2019 01:27:30,280.416666666667
1,4,1,Wind,12,01/04/2019 01:27:30,805.333333333333
1,4,2,Dual Fuel,12,01/04/2019 02:27:30,2128.5
1,4,2,Hydro,12,01/04/2019 02:27:30,3178.66666666667
1,4,2,Natural Gas,12,01/04/2019 02:27:30,1297.5
1,4,2,Nuclear,12,01/04/2019 02:27:30,5430.91666666667
1,4,2,Other Fossil Fuels,12,01/04/2019 02:27:30,0
1,4,2,Other Renewables,12,01/04/2019 02:27:30,278.333333333333
1,4,2,Wind,12,01/04/2019 02:27:30,838.583333333333
1,4,3,Dual Fuel,12,01/04/2019 03:27:30,2211.83333333333
1,4,3,Hydro,12,01/04/2019 03:27:30,2993.91666666667
1,4,3,Natural Gas,12,01/04/2019 03:27:30,1299.66666666667
1,4,3,Nuclear,12,01/04/2019 03:27:30,5429.83333333333
1,4,3,Other Fossil Fuels,12,01/04/2019 03:27:30,0
1,4,3,Other Renewables,12,01/04/2019 03:27:30,278.5
1,4,3,Wind,12,01/04/2019 03:27:30,1078.91666666667
1,4,4,Dual Fuel,12,01/04/2019 04:27:30,2242.91666666667
1,4,4,Hydro,12,01/04/2019 04:27:30,3254.5
1,4,4,Natural Gas,12,01/04/2019 04:27:30,1296.91666666667
1,4,4,Nuclear,12,01/04/2019 04:27:30,5430
1,4,4,Other Fossil Fuels,12,01/04/2019 04:27:30,0
1,4,4,Other Renewables,12,01/04/2019 04:27:30,278.583333333333
1,4,4,Wind,12,01/04/2019 04:27:30,1200.83333333333
1,4,5,Dual Fuel,12,01/04/2019 05:27:30,2484.25
1,4,5,Hydro,12,01/04/2019 05:27:30,3170
1,4,5,Natural Gas,12,01/04/2019 05:27:30,1387.5
1,4,5,Nuclear,12,01/04/2019 05:27:30,5429.5
1,4,5,Other Fossil Fuels,12,01/04/2019 05:27:30,0
1,4,5,Other Renewables,12,01/04/2019 05:27:30,279
1,4,5,Wind,12,01/04/2019 05:27:30,1196
1,4,6,Dual Fuel,12,01/04/2019 06:27:30,2972.5
1,4,6,Hydro,12,01/04/2019 06:27:30,3254.41666666667
1,4,6,Natural Gas,12,01/04/2019 06:27:30,1871.25
1,4,6,Nuclear,12,01/04/2019 06:27:30,5428.08333333333
1,4,6,Other Fossil Fuels,12,01/04/2019 06:27:30,0
1,4,6,Other Renewables,12,01/04/2019 06:27:30,275.916666666667
1,4,6,Wind,12,01/04/2019 06:27:30,1251
1,4,7,Dual Fuel,12,01/04/2019 07:27:30,3152.91666666667
1,4,7,Hydro,12,01/04/2019 07:27:30,3687.25
1,4,7,Natural Gas,12,01/04/2019 07:27:30,2415.91666666667
1,4,7,Nuclear,12,01/04/2019 07:27:30,5426.66666666667
1,4,7,Other Fossil Fuels,12,01/04/2019 07:27:30,0
1,4,7,Other Renewables,12,01/04/2019 07:27:30,277.916666666667
1,4,7,Wind,12,01/04/2019 07:27:30,1310.33333333333
1,4,8,Dual Fuel,12,01/04/2019 08:27:30,3355.41666666667
1,4,8,Hydro,12,01/04/2019 08:27:30,3825.08333333333
1,4,8,Natural Gas,12,01/04/2019 08:27:30,2615.91666666667
1,4,8,Nuclear,12,01/04/2019 08:27:30,5427.25
1,4,8,Other Fossil Fuels,12,01/04/2019 08:27:30,0
1,4,8,Other Renewables,12,01/04/2019 08:27:30,281.916666666667
1,4,8,Wind,12,01/04/2019 08:27:30,1279.41666666667
1,4,9,Dual Fuel,12,01/04/2019 09:27:30,3174.25
1,4,9,Hydro,12,01/04/2019 09:27:30,3851.33333333333
1,4,9,Natural Gas,12,01/04/2019 09:27:30,2682.66666666667
1,4,9,Nuclear,12,01/04/2019 09:27:30,5429.33333333333
1,4,9,Other Fossil Fuels,12,01/04/2019 09:27:30,0
1,4,9,Other Renewables,12,01/04/2019 09:27:30,288.583333333333
1,4,9,Wind,12,01/04/2019 09:27:30,1291.66666666667
1,4,10,Dual Fuel,12,01/04/2019 10:27:30,3054.5
1,4,10,Hydro,12,01/04/2019 10:27:30,3843.41666666667
1,4,10,Natural Gas,12,01/04/2019 10:27:30,2676.75
1,4,10,Nuclear,12,01/04/2019 10:27:30,5429
1,4,10,Other Fossil Fuels,12,01/04/2019 10:27:30,0
1,4,10,Other Renewables,12,01/04/2019 10:27:30,301.083333333333
1,4,10,Wind,12,01/04/2019 10:27:30,1270.33333333333
1,4,11,Dual Fuel,12,01/04/2019 11:27:30,3089.5
1,4,11,Hydro,12,01/04/2019 11:27:30,3870.83333333333
1,4,11,Natural Gas,12,01/04/2019 11:27:30,2506.91666666667
1,4,11,Nuclear,12,01/04/2019 11:27:30,5427.33333333333
1,4,11,Other Fossil Fuels,12,01/04/2019 11:27:30,0
1,4,11,Other Renewables,12,01/04/2019 11:27:30,303.916666666667
1,4,11,Wind,12,01/04/2019 11:27:30,1173.16666666667
1,4,12,Dual Fuel,12,01/04/2019 12:27:30,3113.83333333333
1,4,12,Hydro,12,01/04/2019 12:27:30,3879.5
1,4,12,Natural Gas,12,01/04/2019 12:27:30,2170.5
1,4,12,Nuclear,12,01/04/2019 12:27:30,5429
1,4,12,Other Fossil Fuels,12,01/04/2019 12:27:30,0
1,4,12,Other Renewables,12,01/04/2019 12:27:30,302.666666666667
1,4,12,Wind,12,01/04/2019 12:27:30,1093.83333333333
1,4,13,Dual Fuel,12,01/04/2019 13:27:30,3034.16666666667
1,4,13,Hydro,12,01/04/2019 13:27:30,3911.08333333333
1,4,13,Natural Gas,12,01/04/2019 13:27:30,2176.25
1,4,13,Nuclear,12,01/04/2019 13:27:30,5430.5
1,4,13,Other Fossil Fuels,12,01/04/2019 13:27:30,0
1,4,13,Other Renewables,12,01/04/2019 13:27:30,298.5
1,4,13,Wind,12,01/04/2019 13:27:30,957
1,4,14,Dual Fuel,12,01/04/2019 14:27:30,3047.08333333333
1,4,14,Hydro,12,01/04/2019 14:27:30,3929.91666666667
1,4,14,Natural Gas,12,01/04/2019 14:27:30,2362.41666666667
1,4,14,Nuclear,12,01/04/2019 14:27:30,5429.58333333333
1,4,14,Other Fossil Fuels,12,01/04/2019 14:27:30,0
1,4,14,Other Renewables,12,01/04/2019 14:27:30,291.583333333333
1,4,14,Wind,12,01/04/2019 14:27:30,744.416666666667
1,4,15,Dual Fuel,12,01/04/2019 15:27:30,3296.5
1,4,15,Hydro,12,01/04/2019 15:27:30,3995.41666666667
1,4,15,Natural Gas,12,01/04/2019 15:27:30,2759
1,4,15,Nuclear,12,01/04/2019 15:27:30,5430
1,4,15,Other Fossil Fuels,12,01/04/2019 15:27:30,0
1,4,15,Other Renewables,12,01/04/2019 15:27:30,292.416666666667
1,4,15,Wind,12,01/04/2019 15:27:30,415
1,4,16,Dual Fuel,12,01/04/2019 16:27:30,3502.5
1,4,16,Hydro,12,01/04/2019 16:27:30,3999.91666666667
1,4,16,Natural Gas,12,01/04/2019 16:27:30,2991.25
1,4,16,Nuclear,12,01/04/2019 16:27:30,5430.08333333333
1,4,16,Other Fossil Fuels,12,01/04/2019 16:27:30,0
1,4,16,Other Renewables,12,01/04/2019 16:27:30,287.583333333333
1,4,16,Wind,12,01/04/2019 16:27:30,318.416666666667
1,4,17,Dual Fuel,14,01/04/2019 17:25:52,3969.92857142857
1,4,17,Hydro,14,01/04/2019 17:25:52,4146
1,4,17,Natural Gas,14,01/04/2019 17:25:52,3116.92857142857
1,4,17,Nuclear,14,01/04/2019 17:25:52,5429.21428571429
1,4,17,Other Fossil Fuels,14,01/04/2019 17:25:52,0
1,4,17,Other Renewables,14,01/04/2019 17:25:52,286.571428571429
1,4,17,Wind,14,01/04/2019 17:25:52,345.071428571429
1,4,18,Dual Fuel,12,01/04/2019 18:27:30,3690.16666666667
1,4,18,Hydro,12,01/04/2019 18:27:30,3924.75
1,4,18,Natural Gas,12,01/04/2019 18:27:30,3115.16666666667
1,4,18,Nuclear,12,01/04/2019 18:27:30,5433.25
1,4,18,Other Fossil Fuels,12,01/04/2019 18:27:30,0
1,4,18,Other Renewables,12,01/04/2019 18:27:30,288.833333333333
1,4,18,Wind,12,01/04/2019 18:27:30,506
1,4,19,Dual Fuel,12,01/04/2019 19:27:30,3530.91666666667
1,4,19,Hydro,12,01/04/2019 19:27:30,3896.83333333333
1,4,19,Natural Gas,12,01/04/2019 19:27:30,2874.58333333333
1,4,19,Nuclear,12,01/04/2019 19:27:30,5429.83333333333
1,4,19,Other Fossil Fuels,12,01/04/2019 19:27:30,0
1,4,19,Other Renewables,12,01/04/2019 19:27:30,290.5
1,4,19,Wind,12,01/04/2019 19:27:30,549
1,4,20,Dual Fuel,12,01/04/2019 20:27:30,3366.33333333333
1,4,20,Hydro,12,01/04/2019 20:27:30,3979.5
1,4,20,Natural Gas,12,01/04/2019 20:27:30,2827.16666666667
1,4,20,Nuclear,12,01/04/2019 20:27:30,5430.08333333333
1,4,20,Other Fossil Fuels,12,01/04/2019 20:27:30,0
1,4,20,Other Renewables,12,01/04/2019 20:27:30,290.75
1,4,20,Wind,12,01/04/2019 20:27:30,560.583333333333
1,4,21,Dual Fuel,12,01/04/2019 21:27:30,3109.75
1,4,21,Hydro,12,01/04/2019 21:27:30,3850.5
1,4,21,Natural Gas,12,01/04/2019 21:27:30,2310.58333333333
1,4,21,Nuclear,12,01/04/2019 21:27:30,5431.08333333333
1,4,21,Other Fossil Fuels,12,01/04/2019 21:27:30,0
1,4,21,Other Renewables,12,01/04/2019 21:27:30,286.666666666667
1,4,21,Wind,12,01/04/2019 21:27:30,526.75
1,4,22,Dual Fuel,12,01/04/2019 22:27:30,2859.25
1,4,22,Hydro,12,01/04/2019 22:27:30,3885.83333333333
1,4,22,Natural Gas,12,01/04/2019 22:27:30,1699
1,4,22,Nuclear,12,01/04/2019 22:27:30,5431.66666666667
1,4,22,Other Fossil Fuels,12,01/04/2019 22:27:30,0
1,4,22,Other Renewables,12,01/04/2019 22:27:30,286.083333333333
1,4,22,Wind,12,01/04/2019 22:27:30,393.916666666667
1,4,23,Dual Fuel,12,01/04/2019 23:27:30,2225.33333333333
1,4,23,Hydro,12,01/04/2019 23:27:30,3752.83333333333
1,4,23,Natural Gas,12,01/04/2019 23:27:30,1342.58333333333
1,4,23,Nuclear,12,01/04/2019 23:27:30,5433.58333333333
1,4,23,Other Fossil Fuels,12,01/04/2019 23:27:30,0
1,4,23,Other Renewables,12,01/04/2019 23:27:30,289
1,4,23,Wind,12,01/04/2019 23:27:30,268.083333333333
1,5,0,Dual Fuel,11,01/05/2019 00:30:00,2052.63636363636
1,5,0,Hydro,11,01/05/2019 00:30:00,3344.27272727273
1,5,0,Natural Gas,11,01/05/2019 00:30:00,1112.27272727273
1,5,0,Nuclear,11,01/05/2019 00:30:00,5434.09090909091
1,5,0,Other Fossil Fuels,11,01/05/2019 00:30:00,0
1,5,0,Other Renewables,11,01/05/2019 00:30:00,288.181818181818
1,5,0,Wind,11,01/05/2019 00:30:00,141.909090909091
1,5,1,Dual Fuel,12,01/05/2019 01:27:30,2054
1,5,1,Hydro,12,01/05/2019 01:27:30,3381.33333333333
1,5,1,Natural Gas,12,01/05/2019 01:27:30,1098.66666666667
1,5,1,Nuclear,12,01/05/2019 01:27:30,5433.16666666667
1,5,1,Other Fossil Fuels,12,01/05/2019 01:27:30,0
1,5,1,Other Renewables,12,01/05/2019 01:27:30,286.416666666667
1,5,1,Wind,12,01/05/2019 01:27:30,117.916666666667
1,5,2,Dual Fuel,12,01/05/2019 02:27:30,1998
1,5,2,Hydro,12,01/05/2019 02:27:30,3210.58333333333
1,5,2,Natural Gas,12,01/05/2019 02:27:30,1093.58333333333
1,5,2,Nuclear,12,01/05/2019 02:27:30,5430.08333333333
1,5,2,Other Fossil Fuels,12,01/05/2019 02:27:30,0
1,5,2,Other Renewables,12,01/05/2019 02:27:30,287.5
1,5,2,Wind,12,01/05/2019 02:27:30,41.75
1,5,3,Dual Fuel,14,01/05/2019 03:24:17,1703
1,5,3,Hydro,14,01/05/2019 03:24:17,3361.57142857143
1,5,3,Natural Gas,14,01/05/2019 03:24:17,1088.14285714286
1,5,3,Nuclear,14,01/05/2019 03:24:17,5433.14285714286
1,5,3,Other Fossil Fuels,14,01/05/2019 03:24:17,0
1,5,3,Other Renewables,14,01/05/2019 03:24:17,285.642857142857
1,5,3,Wind,14,01/05/2019 03:24:17,24.5
1,5,4,Dual Fuel,12,01/05/2019 04:27:30,1767.16666666667
1,5,4,Hydro,12,01/05/2019 04:27:30,3377.33333333333
1,5,4,Natural Gas,12,01/05/2019 04:27:30,1085.5
1,5,4,Nuclear,12,01/05/2019 04:27:30,5435
1,5,4,Other Fossil Fuels,12,01/05/2019 04:27:30,0
1,5,4,Other Renewables,12,01/05/2019 04:27:30,276.416666666667
1,5,4,Wind,12,01/05/2019 04:27:30,36.4166666666667
1,5,5,Dual Fuel,12,01/05/2019 05:27:30,1842.91666666667
1,5,5,Hydro,12,01/05/2019 05:27:30,3360.75
1,5,5,Natural Gas,12,01/05/2019 05:27:30,1154.75
1,5,5,Nuclear,12,01/05/2019 05:27:30,5436.25
1,5,5,Other Fossil Fuels,12,01/05/2019 05:27:30,0
1,5,5,Other Renewables,12,01/05/2019 05:27:30,275.75
1,5,5,Wind,12,01/05/2019 05:27:30,73.5
1,5,6,Dual Fuel,12,01/05/2019 06:27:30,2192.16666666667
1,5,6,Hydro,12,01/05/2019 06:27:30,3887.58333333333
1,5,6,Natural Gas,12,01/05/2019 06:27:30,1307.5
1,5,6,Nuclear,12,01/05/2019 06:27:30,5434.08333333333
1,5,6,Other Fossil Fuels,12,01/05/2019 06:27:30,0
1,5,6,Other Renewables,12,01/05/2019 06:27:30,276.916666666667
1,5,6,Wind,12,01/05/2019 06:27:30,59.4166666666667
1,5,7,Dual Fuel,12,01/05/2019 07:27:30,2330
1,5,7,Hydro,12,01/05/2019 07:27:30,3793.41666666667
1,5,7,Natural Gas,12,01/05/2019 07:27:30,1483.5
1,5,7,Nuclear,12,01/05/2019 07:27:30,5433.5
1,5,7,Other Fossil Fuels,12,01/05/2019 07:27:30,0
1,5,7,Other Renewables,12,01/05/2019 07:27:30,275
1,5,7,Wind,12,01/05/2019 07:27:30,74.0833333333333
1,5,8,Dual Fuel,12,01/05/2019 08:27:30,2398.58333333333
1,5,8,Hydro,12,01/05/2019 08:27:30,3897.25
1,5,8,Natural Gas,12,01/05/2019 08:27:30,1986.08333333333
1,5,8,Nuclear,12,01/05/2019 08:27:30,5434.5
1,5,8,Other Fossil Fuels,12,01/05/2019 08:27:30,0
1,5,8,Other Renewables,12,01/05/2019 08:27:30,276.333333333333
1,5,8,Wind,12,01/05/2019 08:27:30,90.3333333333333
1,5,9,Dual Fuel,12,01/05/2019 09:27:30,2678.91666666667
1,5,9,Hydro,12,01/05/2019 09:27:30,3829.83333333333
1,5,9,Natural Gas,12,01/05/2019 09:27:30,2190.83333333333
1,5,9,Nuclear,12,01/05/2019 09:27:30,5433.83333333333
1,5,9,Other Fossil Fuels,12,01/05/2019 09:27:30,0
1,5,9,Other Renewables,12,01/05/2019 09:27:30,273.75
1,5,9,Wind,12,01/05/2019 09:27:30,44.1666666666667
1,5,10,Dual Fuel,12,01/05/2019 10:27:30,2652.16666666667
1,5,10,Hydro,12,01/05/2019 10:27:30,3686.25
1,5,10,Natural Gas,12,01/05/2019 10:27:30,2381.25
1,5,10,Nuclear,12,01/05/2019 10:27:30,5433.08333333333
1,5,10,Other Fossil Fuels,12,01/05/2019 10:27:30,0
1,5,10,Other Renewables,12,01/05/2019 10:27:30,276.666666666667
1,5,10,Wind,12,01/05/2019 10:27:30,20.9166666666667
1,5,11,Dual Fuel,12,01/05/2019 11:27:30,2684.91666666667
1,5,11,Hydro,12,01/05/2019 11:27:30,3756.66666666667
1,5,11,Natural Gas,12,01/05/2019 11:27:30,2373
1,5,11,Nuclear,12,01/05/2019 11:27:30,5433.08333333333
1,5,11,Other Fossil Fuels,12,01/05/2019 11:27:30,0
1,5,11,Other Renewables,12,01/05/2019 11:27:30,283
1,5,11,Wind,12,01/05/2019 11:27:30,27
1,5,12,Dual Fuel,12,01/05/2019 12:27:30,2915.83333333333
1,5,12,Hydro,12,01/05/2019 12:27:30,3865.08333333333
1,5,12,Natural Gas,12,01/05/2019 12:27:30,2302.5
1,5,12,Nuclear,12,01/05/2019 12:27:30,5434.41666666667
1,5,12,Other Fossil Fuels,12,01/05/2019 12:27:30,0
1,5,12,Other Renewables,12,01/05/2019 12:27:30,282.25
1,5,12,Wind,12,01/05/2019 12:27:30,35.6666666666667
1,5,13,Dual Fuel,12,01/05/2019 13:27:30,2808.66666666667
1,5,13,Hydro,12,01/05/2019 13:27:30,3976.91666666667
1,5,13,Natural Gas,12,01/05/2019 13:27:30,2195.16666666667
1,5,13,Nuclear,12,01/05/2019 13:27:30,5437.83333333333
1,5,13,Other Fossil Fuels,12,01/05/2019 13:27:30,0
1,5,13,Other Renewables,12,01/05/2019 13:27:30,278.916666666667
1,5,13,Wind,12,01/05/2019 13:27:30,48.25
1,5,14,Dual Fuel,12,01/05/2019 14:27:30,2759.33333333333
1,5,14,Hydro,12,01/05/2019 14:27:30,4053
1,5,14,Natural Gas,12,01/05/2019 14:27:30,2185.58333333333
1,5,14,Nuclear,12,01/05/2019 14:27:30,5434.25
1,5,14,Other Fossil Fuels,12,01/05/2019 14:27:30,0
1,5,14,Other Renewables,12,01/05/2019 14:27:30,280.083333333333
1,5,14,Wind,12,01/05/2019 14:27:30,123.416666666667
1,5,15,Dual Fuel,12,01/05/2019 15:27:30,2867.25
1,5,15,Hydro,12,01/05/2019 15:27:30,3932.66666666667
1,5,15,Natural Gas,12,01/05/2019 15:27:30,2247.33333333333
1,5,15,Nuclear,12,01/05/2019 15:27:30,5432
1,5,15,Other Fossil Fuels,12,01/05/2019 15:27:30,0
1,5,15,Other Renewables,12,01/05/2019 15:27:30,279.5
1,5,15,Wind,12,01/05/2019 15:27:30,230.75
1,5,16,Dual Fuel,12,01/05/2019 16:27:30,2961.08333333333
1,5,16,Hydro,12,01/05/2019 16:27:30,3983.91666666667
1,5,16,Natural Gas,12,01/05/2019 16:27:30,2469.75
1,5,16,Nuclear,12,01/05/2019 16:27:30,5432.41666666667
1,5,16,Other Fossil Fuels,12,01/05/2019 16:27:30,0
1,5,16,Other Renewables,12,01/05/2019 16:27:30,278.583333333333
1,5,16,Wind,12,01/05/2019 16:27:30,334.25
1,5,17,Dual Fuel,12,01/05/2019 17:27:30,3219.75
1,5,17,Hydro,12,01/05/2019 17:27:30,3961.66666666667
1,5,17,Natural Gas,12,01/05/2019 17:27:30,2678.41666666667
1,5,17,Nuclear,12,01/05/2019 17:27:30,5434
1,5,17,Other Fossil Fuels,12,01/05/2019 17:27:30,0
1,5,17,Other Renewables,12,01/05/2019 17:27:30,276.416666666667
1,5,17,Wind,12,01/05/2019 17:27:30,371.833333333333
1,5,18,Dual Fuel,12,01/05/2019 18:27:30,3333.75
1,5,18,Hydro,12,01/05/2019 18:27:30,4010.91666666667
1,5,18,Natural Gas,12,01/05/2019 18:27:30,2710.33333333333
1,5,18,Nuclear,12,01/05/2019 18:27:30,5433.91666666667
1,5,18,Other Fossil Fuels,12,01/05/2019 18:27:30,0
1,5,18,Other Renewables,12,01/05/2019 18:27:30,278
1,5,18,Wind,12,01/05/2019 18:27:30,475.583333333333
1,5,19,Dual Fuel,12,01/05/2019 19:27:30,3359.41666666667
1,5,19,Hydro,12,01/05/2019 19:27:30,3894.66666666667
1,5,19,Natural Gas,12,01/05/2019 19:27:30,2260.75
1,5,19,Nuclear,12,01/05/2019 19:27:30,5433
1,5,19,Other Fossil Fuels,12,01/05/2019 19:27:30,0
1,5,19,Other Renewables,12,01/05/2019 19:27:30,276.75
1,5,19,Wind,12,01/05/2019 19:27:30,508.166666666667
1,5,20,Dual Fuel,12,01/05/2019 20:27:30,3087.33333333333
1,5,20,Hydro,12,01/05/2019 20:27:30,3941.75
1,5,20,Natural Gas,12,01/05/2019 20:27:30,2148.25
1,5,20,Nuclear,12,01/05/2019 20:27:30,5432.5
1,5,20,Other Fossil Fuels,12,01/05/2019 20:27:30,0
1,5,20,Other Renewables,12,01/05/2019 20:27:30,279
1,5,20,Wind,12,01/05/2019 20:27:30,636.416666666667
1,5,21,Dual Fuel,12,01/05/2019 21:27:30,2905
1,5,21,Hydro,12,01/05/2019 21:27:30,3983.58333333333
1,5,21,Natural Gas,12,01/05/2019 21:27:30,1611.91666666667
